datetime_baru,Sentences,score,isEdited,title,Preprocess_Sentences,prob_keyakinan,sentiment,sentences_wordCloud,Topic,,,,
4/3/2023 5:12,mantap sekarang sudah jauh lebih baik aplikasinya,5,FALSE,mantap BSI MOBILE,mantap baik aplikasinya,0.99997485,positive,mantap aplikasinya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/3/2023 5:11,"aplikasi nya keren banget, apalagi kalo kamu udah update ke versi terbaru fitur nya tambah lengkap pokoknya keren banget👍🏼👍🏼 wajib banget di rating 5 bintang karena emang sebagus itu dan udah ga ribet lagi juga kalo ngarahin arah kiblat karen udah ada fitur nya!!! mantul!!👍🏼",5,FALSE,tambah keren kalo udh update,aplikasi nya keren banget pembaruan versi terbaru fitur nya lengkap pokoknya keren banget keren keren wajib banget rating bintang sebagus tidak ribet ngarahin arah kiblat karen fitur nya mantap keren,0.9999804,positive,nya keren banget pembaruan versi terbaru fitur nya lengkap pokoknya keren banget keren keren wajib banget rating 5 bintang sebagus ribet ngarahin arah kiblat karen fitur nya mantap keren,Kenyamanan pada BSI Mobile,,,,
4/3/2023 4:54,"Sangat membantu bgt aplikasinya, happy!! sukses terus BSI 🥳",5,FALSE,Mantap bgt BSI!!,membantu banget aplikasinya happy sukses bsi,0.9999737,positive,membantu banget aplikasinya happy sukses,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/3/2023 4:02,"wih lebih keren skarang si aplikasinya, ternyata emng harus di update guys!!!",5,FALSE,mantap BSI!!!,wih keren sih aplikasinya pembaruan guys,0.99997604,positive,wih keren sih aplikasinya pembaruan guys,Kenyamanan pada BSI Mobile,,,,
4/3/2023 4:02,"Setelah says update, aplikasinya makin kencang dan Sangat mudah digunakan, sukses terms BSI",5,FALSE,Setelah update jadi lebih praktis,says pembaruan aplikasinya kencang mudah sukses terms bsi,0.9999558,positive,says pembaruan aplikasinya kencang mudah sukses terms,BSI Mobile Keren dan Lancar Digunakan,,,,
4/3/2023 2:58,"Mantab BSI!!seneng banget pakai aplikasi ini, mempermudah dalam melakukan transaksi dan fitur-fitur yang ada di aplikasi ini mudah digunakan dan dipelajari",5,TRUE,Mantab BSI!!,mantap bsi senang banget pakai aplikasi mempermudah transaksi fitur fitur aplikasi mudah dipelajari,0.99998146,positive,mantap senang banget pakai mempermudah transaksi fitur fitur mudah dipelajari,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/3/2023 2:48,"Wah setelah di update penggunaan applikasi makin lancar dan mempermudah, semoga kedepannya applikasi makin berkembang",5,FALSE,Penggunaan,pembaruan penggunaan aplikasi lancar mempermudah semoga kedepannya aplikasi berkembang,0.9999584,positive,pembaruan penggunaan lancar mempermudah semoga kedepannya berkembang,BSI Mobile Keren dan Lancar Digunakan,,,,
4/3/2023 2:44,Lebih keren sekarang nih aplikasinya,5,FALSE,Sangat membantu,keren nih aplikasinya,0.9999755,positive,keren nih aplikasinya,Kenyamanan pada BSI Mobile,,,,
4/3/2023 2:31,"aplikasi yg mudah digunakan, terpercaya, banyak fitur yang berguna",5,FALSE,bsi mantapp,aplikasi mudah terpercaya fitur berguna,0.9999752,positive,mudah terpercaya fitur berguna,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/3/2023 2:22,Aplikasinya bagus banget jadi lebih gampang buat transfer dan jarang eror kaya aplikasi yang lain,5,FALSE,Menilai,aplikasinya bagus banget gampang transfer jarang eror kayak aplikasi,0.96964604,positive,aplikasinya bagus banget gampang transfer jarang eror kayak,Kenyamanan pada BSI Mobile,,,,
4/3/2023 2:21,Aplikasinya jadi tambah mudah digunakan,5,TRUE,Mantap BSI,aplikasinya mudah,0.99996907,positive,aplikasinya mudah,Kenyamanan pada BSI Mobile,,,,
4/3/2023 1:36,Mantab bsi mobile sekarang keren dan mudah,5,FALSE,Bsi mobile,mantap bsi mobile keren mudah,0.99997944,positive,mantap keren mudah,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 23:55,Makin nyaman pakai aplikasi bsi skarang setelah di update kedepan perbanyak fiturnya,5,TRUE,Good aplikasi,nyaman pakai aplikasi bsi pembaruan perbanyak fiturnya,0.9999431,positive,nyaman pakai pembaruan perbanyak fiturnya,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 21:55,Apps mempermudah banget,5,FALSE,Mempermudah,apps mempermudah banget,0.9999352,positive,apps mempermudah banget,Kenyamanan pada BSI Mobile,,,,
4/2/2023 21:42,"Good job! Setelah di update jadi lebih baik, semoga kedepan nya tidak ada kendala yaaaaa, mantappppp",5,FALSE,Memuaskan,good job pembaruan baik semoga nya tidak kendala yaaaaa mantappppp,0.9999743,positive,good job pembaruan semoga nya kendala yaaaaa mantappppp,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 19:14,"Ternyata harus di update ya aplikasinya setelah di update jadi lebih baik, kalo kaya gini kan jadi nyaman banget pake aplikasinya, dan tolong di tingkatkan terus ya! good job untuk BSI!!",5,FALSE,GOOD GOOD,pembaruan ya aplikasinya pembaruan baik kayak nyaman banget pakai aplikasinya tolong tingkatkan ya good job bsi,0.9864805,positive,pembaruan ya aplikasinya pembaruan kayak nyaman banget pakai aplikasinya tolong tingkatkan ya good job,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 18:14,"Fitur aplikasinya lengkap dan sangat mempermudah penggunanya, dari segi tampilan ok, dan sudah bisa di akses di appstore maupun playstore. Sebagai nasabah BSI samagt puas",5,TRUE,Mantab BSI!!,fitur aplikasinya lengkap mempermudah penggunanya segi tampilan oke bisa akses appstore playstore nasabah bsi samagt puas,0.9999769,positive,fitur aplikasinya lengkap mempermudah penggunanya segi tampilan oke akses appstore playstore nasabah samagt puas,Kenyamanan pada BSI Mobile,,,,
4/2/2023 18:02,"Wah! ternyata memang harus di update! Jadi lebih keren skrg nih aplikasinya. Sekarang makin nyaman deh pakai aplikasi BSI. BSI memang mantab! Makin lancar jaya, Good job BSI! Setelah di update jadi lebih baik. Seneng banget deh pakai aplikasi BSI kalau gini. Semoga selalu ditingkatkan ya!",5,FALSE,BSI KEREN ABIEZZZ!!!,pembaruan keren nih aplikasinya nyaman deh pakai aplikasi bsi bsi mantap lancar jaya good job bsi pembaruan baik senang banget deh pakai aplikasi bsi semoga ditingkatkan ya,0.9999801,positive,pembaruan keren nih aplikasinya nyaman deh pakai mantap lancar jaya good job pembaruan senang banget deh pakai semoga ditingkatkan ya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 17:52,aplikasi mudah di gunakan,5,FALSE,BAGUS,aplikasi mudah,0.9999615,positive,mudah,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 17:33,"Barusan update apliaksi BSI, jadi makin gampang. Satu aplikasi untuk semua kebutuhan. Mau nabung dalam bentuk logam mulia juga bukan cuma impian bisa menggunakan BSI mobile. Semuanya terasa mudah dan nga repot. Makin jaya BSI, akan semakin sering menggukan BSI.",5,FALSE,Review,barusan pembaruan apliaksi bsi gampang aplikasi kebutuhan menabung bentuk logam mulia impian bisa bsi mobile mudah tidak repot jaya bsi menggukan bsi,0.99996674,positive,barusan pembaruan apliaksi gampang kebutuhan menabung bentuk logam mulia impian mudah repot jaya menggukan,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 16:26,Apps nya mempermudah dalam transfer uang,5,FALSE,Review,apps nya mempermudah transfer uang,0.032256145,negative,apps nya mempermudah transfer uang,Kenyamanan pada BSI Mobile,,,,
4/2/2023 15:40,aplikasi BSI Mobile versi terbaru fiturnya semakin menarik dan nyaman digunakan. Terima kasih BSI atas kerja kerasnya membangun aplikasi ini!,5,FALSE,Review BSI Mobile banking,aplikasi bsi mobile versi terbaru fiturnya menarik nyaman terima kasih bsi kerja kerasnya membangun aplikasi,0.9999552,positive,versi terbaru fiturnya menarik nyaman terima kasih kerja kerasnya membangun,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 14:54,Bsi memudahkan transferan mmg paling top,5,FALSE,Bsi mantap,bsi memudahkan transferan top,0.9999517,positive,memudahkan transferan top,Transaksi Nasabah pada BSI Mobile,,,,
4/2/2023 14:43,Mempermudah banget deh pokoknya engga nyesel,5,TRUE,Mempermudah,mempermudah banget deh pokoknya tidak menyesal,0.999949,positive,mempermudah banget deh pokoknya menyesal,Kenyamanan pada BSI Mobile,,,,
4/2/2023 14:38,"seneng banget setelah di update aplikasinya lebih baik dan makin nyaman ketika dipakai, semoga semakin lebih ditingkatkan yaa good job BSI",5,FALSE,Aplikasinya bermanfaat,senang banget pembaruan aplikasinya baik nyaman dipakai semoga ditingkatkan ya good job bsi,0.9999802,positive,senang banget pembaruan aplikasinya nyaman dipakai semoga ditingkatkan ya good job,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 13:29,"tauu gaa sii semenjak gunain aplikasi BSI ini di update makin nyaman bngtt buat di pakaii 🥰🥰🥰 jadii lebih keren nihh aplikasinya sekarangg,, yukk pakaii sekarangg !!",5,FALSE,semoga selalu di tingkatkan lagii yaa,tau enggak sih semenjak aplikasi bsi pembaruan nyaman banget pakaii keren nih aplikasinya sekarangg ayo pakaii sekarangg,0.99877656,positive,tau sih semenjak pembaruan nyaman banget pakaii keren nih aplikasinya sekarangg ayo pakaii sekarangg,Kenyamanan pada BSI Mobile,,,,
4/2/2023 12:59,Keren banget pakai bsi lebih mempermudah segalanya🫶🫶🫶🫶🫶🫶,5,TRUE,Bsi keren,keren banget pakai bsi mempermudah,0.9999763,positive,keren banget pakai mempermudah,Kenyamanan pada BSI Mobile,,,,
4/2/2023 11:56,"aplikasi ini sangat bagus anda tidak perlu repot repot karna dengan adanya aplikasi ini anda tidak perlu repot"" kesana kemari anda hanya perlu membuka aplikasi BSI",5,FALSE,BSI Mantab,aplikasi bagus tidak repot repot aplikasi tidak repot kesana kemari membuka aplikasi bsi,0.000621441,negative,bagus repot repot repot kesana kemari membuka,Kenyamanan pada BSI Mobile,,,,
4/2/2023 10:52,"Jangan pernah bosen deh kalau ada update, langsung update karena jadi lebih bagus sekarang lebih lancar dan fitur lengkap. Semoga terus semakin baik dan semakin bagus kedepannya ~",5,FALSE,Semakin stabil semakin baik!,bosan deh pembaruan langsung pembaruan bagus lancar fitur lengkap semoga baik bagus kedepannya,0.9999793,positive,bosan deh pembaruan langsung pembaruan bagus lancar fitur lengkap semoga bagus kedepannya,Kenyamanan pada BSI Mobile,,,,
4/2/2023 9:23,nice app,5,FALSE,good,nice app,0.54329294,positive,nice app,Aplikasi Berguna tapi Ribet,,,,
4/2/2023 7:37,Aplikasinya ternyata butuh update aja nih! Awalnya agak error dipakai. Setelah dicheck ternyata emang ada update baru. Setelah di update sudah gak error. Mantap BSI,5,FALSE,BSI OKE,aplikasinya butuh pembaruan nih error dipakai dicheck pembaruan pembaruan tidak error mantap bsi,8.13E-05,negative,aplikasinya butuh pembaruan nih error dipakai dicheck pembaruan pembaruan error mantap,BSI Mobile Susah digunakan dan Sering Eror,,,,
4/2/2023 7:15,"Waah sekarang aplikasinya jadi lebih keren ya!
Ternyata memang perlu di update dulu dan bener aja, sekarang aplikasinya jadi jauh lebih baik! Seneng deh pakai aplikasinya kalo kaya gini de mantab BSI, semoga selalu ditingkatkan yaa! Kerenn!!!",5,FALSE,Bsi mantaapp,aplikasinya keren ya pembaruan benar aplikasinya baik senang deh pakai aplikasinya kayak deh mantap bsi semoga ditingkatkan ya keren,0.99998176,positive,aplikasinya keren ya pembaruan aplikasinya senang deh pakai aplikasinya kayak deh mantap semoga ditingkatkan ya keren,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 6:10,Waah ternyata memang harus di update nih. Mantap BSI,5,FALSE,BSI The Best🌺,pembaruan nih mantap bsi,0.9999477,positive,pembaruan nih mantap,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 6:05,"Lancar jaya setelah diperbarui, fitur bsi mobile sekarang keren2 ada petunjuk kiblat, waktu sholat hingga juz amma. Mantap.",5,FALSE,Update Aplikasi,lancar jaya diperbarui fitur bsi mobile keren keren petunjuk kiblat salat juz amma mantap,0.9999827,positive,lancar jaya diperbarui fitur keren keren petunjuk kiblat salat juz amma mantap,Kenyamanan pada BSI Mobile,,,,
4/2/2023 5:56,"Makin nyaman pakai aplikasi BSI skrng,sangat mermanfaat Dan membantu",5,FALSE,Penambahan Fitur,nyaman pakai aplikasi bsi mermanfaat membantu,0.9999575,positive,nyaman pakai mermanfaat membantu,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 4:07,Makin nyaman sekarang pakai aplikasi BSI sangat memudahkan kita untuk bertransaksi pokok. Jadi senang deh,5,TRUE,Mantap BSI,nyaman pakai aplikasi bsi memudahkan bertransaksi pokok senang deh,0.99997306,positive,nyaman pakai memudahkan bertransaksi pokok senang deh,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 3:49,Udah lama ni gunain BSI Mobile lebih keren nih sekarang aplikasinya.,5,FALSE,Bsi juara,nih bsi mobile keren nih aplikasinya,0.99997336,positive,nih keren nih aplikasinya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 3:17,"Seneng bgt smeenjak pakai app bsi mobile, semua bisa berjalan dengan mudah utk transaksi.",5,FALSE,Mantap!,senang banget smeenjak pakai app bsi mobile bisa berjalan mudah transaksi,0.99997675,positive,senang banget smeenjak pakai app berjalan mudah transaksi,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 2:58,cool membantu bangett bsi mantap suksess selaluu,5,FALSE,membantu n mempermudah bgt,keren membantu banget bsi mantap sukses,0.9999793,positive,keren membantu banget mantap sukses,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 2:40,"BSI setelah di update jauh lebih baik dari versi lamanya, fitu fitu juga sudah ditambahkan dan diperbaharui jadi makin mundah dan lancar untuk transakasi bia online",5,FALSE,Setelah update jauh lebih bagus,bsi pembaruan baik versi fitu fitu diperbaharui mundah lancar transakasi bia online,0.99994534,positive,pembaruan versi fitu fitu diperbaharui mundah lancar transakasi bia online,BSI Mobile Keren dan Lancar Digunakan,,,,
4/2/2023 2:33,di era yang serba cashless sangat membantu,5,FALSE,sangat bermanfaat,era serba cashless membantu,0.9999695,positive,era serba cashless membantu,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 2:26,Sungguh membantu banget,5,FALSE,BSI MANTAP,sungguh membantu banget,0.9999555,positive,sungguh membantu banget,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/2/2023 1:41,makin nyaman pake aplikasi BSI sekarang,5,FALSE,mantap,nyaman pakai aplikasi bsi,0.99994516,positive,nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 23:29,"mantap banget aplikasinya, makin mempermudah untuk melakukakn transfer kemanapun. biaya admin juga murah banget",5,FALSE,review,mantap banget aplikasinya mempermudah melakukakn transfer kemanapun biaya admin murah banget,0.9999754,positive,mantap banget aplikasinya mempermudah melakukakn transfer kemanapun biaya admin murah banget,Transaksi Nasabah pada BSI Mobile,,,,
4/1/2023 20:10,Mantap bsi mobile sekranag mempermudahh sekalii,5,FALSE,Bsi nomor satuu paling oke,mantap bsi mobile sekranag mempermudahh,0.99997246,positive,mantap sekranag mempermudahh,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 20:04,Applikasinya semakin baik setelah diupdate. Fiturnya semakin lengkap dan lebih nyaman digunakan setelah di update. Senang sekali menggunakan applikasi BSI karena mempermudah untuk bertransaksi. Semoga kedepannya terus berkembang dan berinovasi. Good job BSI!,5,FALSE,User Friendly,applikasinya baik diupdate fiturnya lengkap nyaman pembaruan senang aplikasi bsi mempermudah bertransaksi semoga kedepannya berkembang berinovasi good job bsi,0.9999774,positive,applikasinya diupdate fiturnya lengkap nyaman pembaruan senang mempermudah bertransaksi semoga kedepannya berkembang berinovasi good job,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 19:23,Bagus banget sangat membantu sekali,5,FALSE,BSI MONBILE MANTAP,bagus banget membantu,0.99995387,positive,bagus banget membantu,Kenyamanan pada BSI Mobile,,,,
4/1/2023 18:23,Aplikasinya sangat mempermudah pengguna dan fiturnya juga lengkap. Semoga bisa ditingkatkan terus fitur2nya👍,5,FALSE,Mantapp BSI,aplikasinya mempermudah pengguna fiturnya lengkap semoga bisa ditingkatkan fiturnya keren,0.99997646,positive,aplikasinya mempermudah pengguna fiturnya lengkap semoga ditingkatkan fitur2nya keren,Kenyamanan pada BSI Mobile,,,,
4/1/2023 17:43,"wah ini aplikasi bener bener keren sih, ngebantu bangett. apalagi sekarang banyak fitur baru yang makin bikin gampang di akses. mantap BSI semoga semakin jaya, terimakasih sudah membantu banyakk, good job BSI",5,FALSE,mantap BSI keren,aplikasi benar benar keren sih membantu banget fitur bikin gampang akses mantap bsi semoga jaya terima kasih membantu banyakk good job bsi,0.9999803,positive,keren sih membantu banget fitur bikin gampang akses mantap semoga jaya terima kasih membantu banyakk good job,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 17:24,"Setelah diupdate jadi lebih mudah makin nyaman pakai BSI good job, semoga makin baik kedepannya",5,FALSE,Wajib Update,diupdate mudah nyaman pakai bsi good job semoga baik kedepannya,0.99997896,positive,diupdate mudah nyaman pakai good job semoga kedepannya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 17:08,"Setelah di update, BSI mobile fiturnya makin lengkap. Ada jadwal fitur sholat. Ada juga fitur penunjuk arah kiblat. Aplikasi ini membantu banget. Transaksi melalui BSI juga mudah!!!",5,FALSE,BSI KERENN!!,pembaruan bsi mobile fiturnya lengkap jadwal fitur salat fitur penunjuk arah kiblat aplikasi membantu banget transaksi bsi mudah,0.9999734,positive,pembaruan fiturnya lengkap jadwal fitur salat fitur penunjuk arah kiblat membantu banget transaksi mudah,Kenyamanan pada BSI Mobile,,,,
4/1/2023 15:53,Setelah di update aplikasinya jadi makin mudah digunakan. Aku jadi nyaman pake BSI Mobile buat transaksi sehati-hari. Juara banget dehh BSI Mobile semoga kedepannya makin mantab,5,FALSE,Good job BSI,pembaruan aplikasinya mudah nyaman pakai bsi mobile transaksi sehati juara banget deh bsi mobile semoga kedepannya mantap,0.9999715,positive,pembaruan aplikasinya mudah nyaman pakai transaksi sehati juara banget deh semoga kedepannya mantap,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 14:31,saking bagusnya ni aplikasi sudah lama menemani saya sebgai bank suariah terbesar di indonesia saya percaya dengan BSI,5,TRUE,mantab BSI,saking bagusnya nih aplikasi menemani sebgai bank suariah terbesar indonesia percaya bsi,0.9999349,positive,saking bagusnya nih menemani sebgai bank suariah terbesar indonesia percaya,Transaksi Nasabah pada BSI Mobile,,,,
4/1/2023 12:07,saya sudah menggunakan aplikasi ini dan saya senang sekali menggunakannya. Aplikasinya lancar jaya deh. Suka skali kalo di update dan membantu customer menggunakannya. Intinya keren deh apknya skrg. Good job BSI smakin yang terbaik yaa!,5,FALSE,BSI review,aplikasi senang menggunakannya aplikasinya lancar jaya deh suka pembaruan membantu customer menggunakannya intinya keren deh apknya good job bsi terbaik ya,0.999982,positive,senang menggunakannya aplikasinya lancar jaya deh suka pembaruan membantu customer menggunakannya intinya keren deh apknya good job terbaik ya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 12:02,"Setelah di update jadi lebih baikk, makin nyaman pakai BSI sekarang, lebih keren skrg juga aplikasinya, seneng deh pakai aplikasinya kalau gini, semoga selalu di tingkatkan yaa",5,FALSE,N,pembaruan baik nyaman pakai bsi keren aplikasinya senang deh pakai aplikasinya semoga tingkatkan ya,0.9999741,positive,pembaruan nyaman pakai keren aplikasinya senang deh pakai aplikasinya semoga tingkatkan ya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 9:52,"sekarang makin mudah ngapa2in lewat bsi mobile, mana sekarang makin keren lagi aplikasinya. Seneng deh aplikasinya kalau gini, semoga selalu ditingkatkan yaaaa",5,FALSE,MANTAP BSI!,mudah ngapain bsi mobile keren aplikasinya senang deh aplikasinya semoga ditingkatkan ya,0.99998206,positive,mudah ngapa2in keren aplikasinya senang deh aplikasinya semoga ditingkatkan ya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 9:09,God job,5,FALSE,Bagus apk nya,god job,0.9999414,positive,god job,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 9:06,"makin keren nih app nya sekarang, sangat membantu👍🏻 mantap BSI !!",5,FALSE,BSI keren!,keren nih app nya membantu keren mantap bsi,0.99998176,positive,keren nih app nya membantu keren mantap,Kenyamanan pada BSI Mobile,,,,
4/1/2023 8:49,"Wah apk BSI mobile makin keren aja, jadi makin nyaman pakainya. Good job BSI, semoga selalu di tingkatkan ya!!!",5,FALSE,BSI MANTAP!!!,bsi mobile keren nyaman pakainya good job bsi semoga tingkatkan ya,0.9999793,positive,keren nyaman pakainya good job semoga tingkatkan ya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 8:44,Keren aplikasinya mudah digunakan dan fleksibel bangeett bisa transaksi dimana saja dan kapan saja. Terus berjayaa BSI Mobile !!,5,FALSE,BSI mantapp!,keren aplikasinya mudah fleksibel banget bisa transaksi dimana berjayaa bsi mobile,0.99997973,positive,keren aplikasinya mudah fleksibel banget transaksi dimana berjayaa,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 8:42,semua sangat mudah dengan bsi,5,FALSE,bsi mobile,mudah bsi,0.99997264,positive,mudah,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 8:19,"Mantab BSI !!!
Sekarang selalu mengandalkan notifikasi waktu sholat dari BSI , karena cukup akurat. 
Fitur pembayaran lainnya pun selalu mengandalkan BSI Mobile App ini. 
Alhamdulillah lengkap, terimakasih BSI.",5,FALSE,Mantab BSI !!!,mantap bsi mengandalkan notifikasi salat bsi akurat fitur pembayaran mengandalkan bsi mobile app alhamdulillah lengkap terima kasih bsi,0.9999776,positive,mantap mengandalkan notifikasi salat akurat fitur pembayaran mengandalkan app alhamdulillah lengkap terima kasih,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 7:48,makin nyaman pake aplikasi BSI sekarang,5,FALSE,aplikasi bagusss poll,nyaman pakai aplikasi bsi,0.99994516,positive,nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 6:57,Apps nya mempermudah banget. Mantap BSI👍,5,TRUE,Mempermudah,apps nya mempermudah banget mantap bsi keren,0.9999718,positive,apps nya mempermudah banget mantap keren,Kenyamanan pada BSI Mobile,,,,
4/1/2023 5:01,setelah diupdate aplikasinya jdi makin bagus. mempermudah banget fitur” nya. sekarang bisa liat outlet atm terdekat. bagus banget dan sangat praktis. gampang n baik digunakan.,5,FALSE,aplikasinya keren,diupdate aplikasinya bagus mempermudah banget fitur nya bisa lihat outlet atm terdekat bagus banget praktis gampang baik,0.9999745,positive,diupdate aplikasinya bagus mempermudah banget fitur nya lihat outlet atm terdekat bagus banget praktis gampang,Kenyamanan pada BSI Mobile,,,,
4/1/2023 4:53,"semenjak udah diupdate, sekarang jadi lebih bagus. tampilan nya juga jadi lebih keren, jadi seneng deh pake aplikasi nya kalo gini. semoga kedepannya lebih ditingkatkan ya. Mantap dan Goodjob BSI",5,FALSE,Mantepp BSI,semenjak diupdate bagus tampilan nya keren senang deh pakai aplikasi nya semoga kedepannya ditingkatkan ya mantap goodjob bsi,0.9999753,positive,semenjak diupdate bagus tampilan nya keren senang deh pakai nya semoga kedepannya ditingkatkan ya mantap goodjob,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 4:38,"Transaksi jadi lebih gampang sih pakai aps ini, good job",5,FALSE,Mempermudah,transaksi gampang sih pakai aps good job,0.9999742,positive,transaksi gampang sih pakai aps good job,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 4:27,Membantu dalam segala hal good pantas dpt bintang 5,5,FALSE,Wajib banget download,membantu good bintang,0.99997383,positive,membantu good bintang 5,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 3:34,"wah ternyata memang harus di update , setelah di update aplikasinya jadi lebih baik dan lebih keren nih aplikasinya, seneng deh pakai aplikasi kalau begini, makin nyaman pakai aplikasi BSI sekarang dan makin lancar. MANTAB BSI!! good job BSI!",5,FALSE,setelah di update,pembaruan pembaruan aplikasinya baik keren nih aplikasinya senang deh pakai aplikasi nyaman pakai aplikasi bsi lancar mantap bsi good job bsi,0.999973,positive,pembaruan pembaruan aplikasinya keren nih aplikasinya senang deh pakai nyaman pakai lancar mantap good job,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 4:23,"Setiap habis update pasti bsi mobile bermasalah tidak bisa melakukan transaksi apapun, hanya bisa cek saldo.. harap di improve untuk kedepannya",2,FALSE,No,habis pembaruan bsi mobile bermasalah tidak bisa transaksi apapun bisa cek saldo harap improve kedepannya,0.000852344,negative,habis pembaruan bermasalah transaksi apapun cek saldo harap improve kedepannya,BSI Mobile Susah digunakan dan Sering Eror,,,,
4/1/2023 2:39,makin nyaman pakai aplikasi BSI sekarang,5,FALSE,makin lancar jaya,nyaman pakai aplikasi bsi,0.99994516,positive,nyaman pakai,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 3:21,"Bsi mobile, sejak pertama digunakan selalu gagal, kalo ga gitu sistem keluar sendiri. 
Chat aisyah juga tidak membantu, telepon bsi call tidak tersambung. 
Tolong lah. Padahal ini rekening utama saya karena slip gaji pakai bsi syariah. 
Ditunggu responnya.",1,FALSE,Transaksi gagal,bsi mobile gagal tidak sistem chat aisya tidak membantu telepon bsi call tidak tersambung tolong rekening utama slip gaji pakai bsi syariat ditunggu responnya,1.39E-05,negative,gagal sistem chat aisya membantu telepon call tersambung tolong rekening utama slip gaji pakai syariat ditunggu responnya,"Permasalahan pada BSI Mobile (Kode Aktivasi, Rekening)",,,,
4/1/2023 2:06,Bsi mantap 👍🏻 jaya,5,FALSE,hanifa permata,bsi mantap keren jaya,0.99997675,positive,mantap keren jaya,BSI Mobile Keren dan Lancar Digunakan,,,,
4/1/2023 1:50,Sangat membantu sekali,5,FALSE,Penilayan,membantu,0.9999303,positive,membantu,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 1:24,Lebih keren sekarang nih aplikasinya setelah di update,5,FALSE,Good job,keren nih aplikasinya pembaruan,0.99997437,positive,keren nih aplikasinya pembaruan,Kenyamanan pada BSI Mobile,,,,
4/1/2023 1:22,"mantap bsi, mempermudah setiap transaksi dan tidak pernah ganguan pokoknya mantap",5,FALSE,mantap bsi!!,mantap bsi mempermudah transaksi tidak ganguan pokoknya mantap,0.9999772,positive,mantap mempermudah transaksi ganguan pokoknya mantap,Fitur Lengkap dan Memudahkan Transaksi,,,,
4/1/2023 0:32,Mantapp apps bagus bgtt mempermudah,5,FALSE,Rating BSI,mantap apps bagus banget mempermudah,0.99997437,positive,mantap apps bagus banget mempermudah,Kenyamanan pada BSI Mobile,,,,
3/31/2023 22:59,Selalu merecomendasikan temen untuk buka rekening BSI dan mudah sekali kalau online. Gak pernah ada kendala dalam menggunakan fitur  aplikasi ini. Terus kembangkan dan tingkatkan lagi.,5,FALSE,Good Job BSI,merecomendasikan teman buka rekening bsi mudah online tidak kendala fitur aplikasi kembangkan tingkatkan,0.9999701,positive,merecomendasikan teman buka rekening mudah online kendala fitur kembangkan tingkatkan,BSI Mobile Keren dan Lancar Digunakan,,,,
